time,aqi_us,pm2_5,temperature_c,humidity,pressure_hpa,wind_speed_ms,city
2025-07-16 06:00:00,122,41.8,18.5,69,851.9,1.43,Kigali
2025-07-16 07:00:00,122,31.3,22.0,51,854.1,1.52,Kigali
2025-07-16 08:00:00,122,25.3,22.1,48,854.1,1.42,Kigali
2025-07-16 09:00:00,121,23.1,23.3,44,854.4,1.63,Kigali
2025-07-16 10:00:00,120,22.0,25.2,38,854.0,2.31,Kigali
2025-07-16 11:00:00,120,23.3,26.8,34,853.5,2.01,Kigali
2025-07-16 12:00:00,119,27.5,26.7,34,852.4,2.24,Kigali
2025-07-16 13:00:00,118,27.4,26.5,35,851.9,1.39,Kigali
2025-07-16 14:00:00,118,26.7,26.7,35,851.4,1.28,Kigali
2025-07-16 15:00:00,117,26.7,25.8,36,851.3,2.15,Kigali
2025-07-16 16:00:00,116,30.7,23.8,47,850.9,1.5,Kigali
2025-07-16 17:00:00,115,39.0,22.5,55,850.7,0.55,Kigali
2025-07-16 18:00:00,115,47.3,20.5,65,851.0,0.97,Kigali
2025-07-16 19:00:00,114,52.5,19.5,67,851.5,1.25,Kigali
2025-07-16 20:00:00,114,58.7,17.8,76,851.0,1.78,Kigali
2025-07-16 21:00:00,114,61.0,18.7,72,852.1,1.6,Kigali
2025-07-16 22:00:00,113,58.9,18.3,75,852.0,0.97,Kigali
2025-07-16 23:00:00,113,58.1,17.0,80,851.1,1.62,Kigali
2025-07-17 00:00:00,113,50.8,16.2,84,850.4,2.19,Kigali
2025-07-17 01:00:00,112,47.8,15.9,90,849.9,1.5,Kigali
2025-07-17 02:00:00,111,45.2,15.6,91,849.7,1.24,Kigali
2025-07-17 03:00:00,111,44.0,15.3,90,850.2,1.34,Kigali
2025-07-17 04:00:00,111,44.7,15.2,88,850.5,1.34,Kigali
2025-07-17 05:00:00,111,50.5,16.6,79,851.7,1.81,Kigali
2025-07-17 06:00:00,112,52.5,20.4,62,854.1,1.04,Kigali
2025-07-17 07:00:00,113,40.7,22.9,48,855.4,0.9,Kigali
2025-07-17 08:00:00,114,27.4,24.4,42,855.5,0.43,Kigali
2025-07-17 09:00:00,114,22.1,25.9,36,855.3,0.89,Kigali
2025-07-17 10:00:00,114,20.7,26.9,33,854.6,1.21,Kigali
2025-07-17 11:00:00,114,19.8,27.5,32,853.8,1.57,Kigali
2025-07-17 12:00:00,113,32.7,27.8,31,852.9,2.06,Kigali
2025-07-17 13:00:00,114,32.2,27.1,33,852.5,1.7,Kigali
2025-07-17 14:00:00,114,30.7,27.2,32,852.4,1.96,Kigali
2025-07-17 15:00:00,115,30.7,26.5,34,852.4,1.87,Kigali
2025-07-17 16:00:00,115,35.3,25.1,41,852.5,1.3,Kigali
2025-07-17 17:00:00,116,43.1,23.4,45,852.9,4.59,Kigali
2025-07-17 18:00:00,116,45.4,20.4,66,853.3,4.07,Kigali
2025-07-17 19:00:00,116,45.3,19.7,70,853.7,3.11,Kigali
2025-07-17 20:00:00,115,49.2,18.9,74,853.7,2.13,Kigali
2025-07-17 21:00:00,114,53.1,18.5,76,853.5,1.98,Kigali
2025-07-17 22:00:00,113,50.1,17.7,81,852.5,1.88,Kigali
2025-07-17 23:00:00,113,47.6,17.0,84,851.6,1.9,Kigali
2025-07-18 00:00:00,111,45.8,16.4,87,851.5,1.59,Kigali
2025-07-18 01:00:00,111,45.2,16.0,88,851.1,1.77,Kigali
2025-07-18 02:00:00,111,44.9,15.8,87,851.2,1.57,Kigali
2025-07-18 03:00:00,111,44.9,15.6,86,851.5,1.66,Kigali
2025-07-18 04:00:00,111,46.8,14.9,88,851.7,1.7,Kigali
2025-07-18 05:00:00,111,54.1,16.1,81,852.7,1.59,Kigali
2025-07-18 06:00:00,111,48.3,20.2,62,855.3,0.89,Kigali
2025-07-18 07:00:00,111,33.9,23.2,49,856.3,0.95,Kigali
2025-07-18 08:00:00,110,26.0,25.2,40,856.7,1.0,Kigali
2025-07-18 09:00:00,110,21.9,26.3,36,856.3,2.26,Kigali
2025-07-18 10:00:00,110,19.8,27.5,34,855.7,2.7,Kigali
2025-07-18 11:00:00,110,19.4,27.7,33,854.6,3.26,Kigali
2025-07-18 12:00:00,110,28.4,27.9,34,853.6,3.2,Kigali
2025-07-18 13:00:00,109,26.6,27.3,37,853.2,1.91,Kigali
2025-07-18 14:00:00,109,25.9,27.5,36,853.0,1.91,Kigali
2025-07-18 15:00:00,108,26.1,26.7,36,852.7,2.45,Kigali
2025-07-18 16:00:00,108,30.2,25.7,38,852.9,2.11,Kigali
2025-07-18 17:00:00,107,37.8,24.0,48,852.6,0.64,Kigali
2025-07-18 18:00:00,107,43.4,22.4,52,853.3,3.13,Kigali
2025-07-18 19:00:00,107,47.5,21.2,60,853.5,2.5,Kigali
2025-07-18 20:00:00,107,51.8,20.0,67,853.1,2.09,Kigali
2025-07-18 21:00:00,107,54.0,19.0,73,852.5,2.02,Kigali
2025-07-18 22:00:00,107,52.4,18.1,79,852.3,1.32,Kigali
2025-07-18 23:00:00,107,51.7,17.1,84,851.6,1.88,Kigali
2025-07-19 00:00:00,108,48.7,16.7,86,851.3,1.96,Kigali
2025-07-19 01:00:00,108,49.7,16.8,87,850.8,1.87,Kigali
2025-07-19 02:00:00,109,50.5,16.3,87,850.7,1.74,Kigali
2025-07-19 03:00:00,109,50.1,15.8,88,850.7,1.74,Kigali
2025-07-19 04:00:00,110,49.9,15.4,89,851.0,1.9,Kigali
2025-07-19 05:00:00,110,54.4,16.4,83,851.8,1.86,Kigali
2025-07-19 06:00:00,110,44.9,20.5,65,854.2,0.9,Kigali
2025-07-19 07:00:00,110,27.5,23.0,51,855.4,1.68,Kigali
2025-07-19 08:00:00,109,21.5,23.9,46,856.0,3.59,Kigali
2025-07-19 09:00:00,109,18.6,25.1,41,855.9,3.49,Kigali
2025-07-19 10:00:00,108,17.9,26.3,37,855.0,3.26,Kigali
2025-07-19 11:00:00,108,17.9,27.4,33,854.1,2.64,Kigali
2025-07-19 12:00:00,108,30.6,28.5,29,853.2,2.49,Kigali
2025-07-19 13:00:00,108,30.3,27.4,33,852.3,2.09,Kigali
2025-07-19 14:00:00,108,30.0,27.4,32,851.8,2.05,Kigali
2025-07-19 15:00:00,109,30.4,27.0,32,851.4,1.43,Kigali
2025-07-19 16:00:00,109,33.6,24.9,48,850.7,0.9,Kigali
2025-07-19 17:00:00,110,41.3,23.7,50,850.6,1.12,Kigali
2025-07-19 18:00:00,110,49.5,23.4,52,851.3,0.94,Kigali
2025-07-19 19:00:00,111,57.2,21.9,52,851.6,1.14,Kigali
2025-07-19 20:00:00,112,61.7,21.2,58,852.3,0.14,Kigali
2025-07-19 21:00:00,113,56.7,20.0,60,851.7,0.58,Kigali
2025-07-19 22:00:00,113,51.8,18.9,64,850.9,1.07,Kigali
2025-07-19 23:00:00,113,49.4,18.0,68,850.0,0.89,Kigali
2025-07-20 00:00:00,113,39.8,17.3,71,849.3,1.06,Kigali
2025-07-20 01:00:00,112,37.8,17.7,62,849.0,1.04,Kigali
2025-07-20 02:00:00,111,37.3,16.6,68,848.7,1.31,Kigali
2025-07-20 03:00:00,109,36.4,15.7,73,848.5,1.45,Kigali
2025-07-20 04:00:00,108,36.1,15.3,75,848.6,1.41,Kigali
2025-07-20 05:00:00,106,39.2,16.6,69,849.8,2.06,Kigali
2025-07-20 06:00:00,105,34.7,20.6,55,852.6,1.3,Kigali
2025-07-20 07:00:00,104,25.9,22.4,45,853.8,3.04,Kigali
2025-07-20 08:00:00,104,23.5,23.9,41,854.4,4.74,Kigali
2025-07-20 09:00:00,104,22.8,24.0,40,854.2,3.97,Kigali
2025-07-20 10:00:00,104,22.2,25.8,33,853.7,2.64,Kigali
2025-07-20 11:00:00,105,21.3,26.4,31,852.6,2.95,Kigali
2025-07-20 12:00:00,105,27.7,25.7,33,851.3,3.11,Kigali
2025-07-20 13:00:00,105,27.4,26.8,31,850.8,1.41,Kigali
2025-07-20 14:00:00,104,26.5,26.9,30,850.5,1.56,Kigali
2025-07-20 15:00:00,104,27.2,26.0,32,850.1,2.75,Kigali
2025-07-20 16:00:00,104,29.5,24.5,35,849.9,2.62,Kigali
2025-07-20 17:00:00,103,35.3,23.1,40,849.5,1.82,Kigali
2025-07-20 18:00:00,103,41.9,22.2,51,849.6,0.34,Kigali
2025-07-20 19:00:00,102,48.9,21.3,49,849.9,0.56,Kigali
2025-07-20 20:00:00,101,56.3,21.1,50,850.6,0.79,Kigali
2025-07-20 21:00:00,100,61.0,20.1,56,850.5,1.14,Kigali
2025-07-20 22:00:00,101,56.3,19.7,59,850.5,1.17,Kigali
2025-07-20 23:00:00,101,50.4,19.4,61,849.9,0.98,Kigali
2025-07-21 00:00:00,101,47.1,18.8,64,849.5,0.67,Kigali
2025-07-21 01:00:00,102,43.8,17.6,62,848.7,0.71,Kigali
2025-07-21 02:00:00,103,42.0,16.9,64,848.4,0.99,Kigali
2025-07-21 03:00:00,103,40.2,16.1,68,848.4,1.0,Kigali
2025-07-21 04:00:00,104,38.3,15.6,69,848.6,1.3,Kigali
2025-07-21 05:00:00,104,39.7,16.6,64,849.6,1.54,Kigali
2025-07-21 06:00:00,104,32.4,20.7,48,852.2,0.58,Kigali
2025-07-21 07:00:00,104,20.3,22.9,39,853.3,1.59,Kigali
2025-07-21 08:00:00,103,17.9,24.2,34,853.9,2.62,Kigali
2025-07-21 09:00:00,103,17.5,25.4,33,853.9,2.88,Kigali
2025-07-21 10:00:00,102,17.7,26.7,31,853.2,2.05,Kigali
2025-07-21 11:00:00,102,18.3,26.6,31,851.9,1.3,Kigali
2025-07-21 12:00:00,101,23.4,27.0,30,850.9,1.18,Kigali
2025-07-21 13:00:00,101,22.6,27.1,30,850.3,1.14,Kigali
2025-07-21 14:00:00,100,21.7,26.7,31,849.8,1.81,Kigali
2025-07-21 15:00:00,100,22.1,25.6,34,849.8,3.26,Kigali
2025-07-21 16:00:00,99,22.9,24.6,36,849.7,2.13,Kigali
2025-07-21 17:00:00,99,26.4,23.6,39,849.7,1.0,Kigali
2025-07-21 18:00:00,98,33.1,22.6,43,850.4,0.95,Kigali
2025-07-21 19:00:00,97,43.2,22.4,48,851.0,0.1,Kigali
2025-07-21 20:00:00,97,52.4,21.4,46,851.0,0.94,Kigali
2025-07-21 21:00:00,96,54.1,19.7,52,850.3,1.7,Kigali
2025-07-21 22:00:00,96,51.2,18.8,56,849.8,1.81,Kigali
2025-07-21 23:00:00,95,50.2,18.2,59,849.5,0.82,Kigali
2025-07-22 00:00:00,95,59.1,17.1,66,848.8,1.43,Kigali
2025-07-22 01:00:00,96,53.9,17.4,69,848.9,1.05,Kigali
2025-07-22 02:00:00,97,51.9,16.9,70,848.8,0.89,Kigali
2025-07-22 03:00:00,98,50.3,16.3,72,849.1,1.08,Kigali
2025-07-22 04:00:00,99,49.4,15.9,72,849.4,1.12,Kigali
2025-07-22 05:00:00,100,52.7,17.3,65,850.8,1.79,Kigali
2025-07-22 06:00:00,101,47.0,21.1,50,853.1,0.81,Kigali
2025-07-22 07:00:00,103,26.9,23.5,41,854.3,1.04,Kigali
2025-07-22 08:00:00,104,18.6,25.3,34,854.7,2.12,Kigali
2025-07-22 09:00:00,104,14.7,26.3,32,854.6,3.26,Kigali
2025-07-22 10:00:00,103,12.8,27.5,30,854.0,2.56,Kigali
2025-07-22 11:00:00,103,12.1,28.0,29,853.0,2.3,Kigali
2025-07-22 12:00:00,102,23.5,27.9,29,851.8,2.33,Kigali
2025-07-22 13:00:00,102,22.1,27.9,28,851.6,3.11,Kigali
2025-07-22 14:00:00,102,21.0,26.8,31,851.1,3.65,Kigali
2025-07-22 15:00:00,102,20.7,26.3,30,850.9,2.15,Kigali
2025-07-22 16:00:00,102,22.9,25.4,32,850.7,1.53,Kigali
2025-07-22 17:00:00,102,28.6,24.1,37,850.3,0.55,Kigali
2025-07-22 18:00:00,102,35.0,23.6,37,850.6,0.21,Kigali
2025-07-22 19:00:00,102,44.1,22.4,41,850.8,0.4,Kigali
2025-07-22 20:00:00,102,51.3,21.0,47,850.8,0.81,Kigali
2025-07-22 21:00:00,102,47.5,20.0,52,850.7,0.81,Kigali
2025-07-22 22:00:00,102,39.6,19.2,55,850.2,0.81,Kigali
2025-07-22 23:00:00,100,36.3,18.1,60,849.7,1.48,Kigali
2025-07-23 00:00:00,99,34.3,16.7,66,848.6,1.86,Kigali
2025-07-23 01:00:00,97,35.3,18.5,56,849.3,1.16,Kigali
2025-07-23 02:00:00,95,34.8,18.0,60,849.2,1.19,Kigali
2025-07-23 03:00:00,94,33.9,18.0,60,849.7,1.35,Kigali
2025-07-23 04:00:00,92,33.3,17.7,61,850.3,1.01,Kigali
2025-07-23 05:00:00,91,36.3,18.2,60,851.3,0.63,Kigali
2025-07-23 06:00:00,89,25.6,21.2,47,853.7,0.35,Kigali
2025-07-23 07:00:00,88,12.1,23.4,40,854.7,2.74,Kigali
2025-07-23 08:00:00,86,10.7,24.9,36,855.2,2.93,Kigali
2025-07-23 09:00:00,86,11.0,26.4,32,855.1,3.04,Kigali
2025-07-23 10:00:00,85,11.9,27.1,31,854.4,2.62,Kigali
2025-07-23 11:00:00,85,13.1,26.7,31,853.1,2.76,Kigali
2025-07-23 12:00:00,85,15.1,27.2,30,852.3,2.55,Kigali
2025-07-23 13:00:00,84,15.0,26.7,32,852.1,2.67,Kigali
2025-07-23 14:00:00,84,15.1,26.6,32,851.5,2.54,Kigali
2025-07-23 15:00:00,83,15.2,26.3,32,851.1,2.2,Kigali
2025-07-23 16:00:00,83,16.1,25.4,34,851.1,1.89,Kigali
2025-07-23 17:00:00,82,19.4,24.3,37,850.7,1.6,Kigali
2025-07-23 18:00:00,81,23.6,23.2,40,851.1,1.19,Kigali
2025-07-23 19:00:00,80,28.5,22.2,44,851.2,0.9,Kigali
2025-07-23 20:00:00,79,31.2,21.6,46,851.5,0.36,Kigali
2025-07-23 21:00:00,77,31.1,21.1,51,851.5,0.18,Kigali
2025-07-23 22:00:00,76,29.4,20.3,50,851.2,0.15,Kigali
2025-07-23 23:00:00,75,28.8,19.0,54,850.3,0.41,Kigali
2025-07-24 00:00:00,74,23.0,18.4,56,849.6,0.83,Kigali
2025-07-24 01:00:00,73,24.3,18.1,58,849.5,1.19,Kigali
2025-07-24 02:00:00,72,26.3,17.4,61,849.1,1.3,Kigali
2025-07-24 03:00:00,71,27.9,17.0,63,849.4,1.26,Kigali
2025-07-24 04:00:00,71,29.6,17.4,62,850.1,1.05,Kigali
2025-07-24 05:00:00,71,36.4,18.0,60,851.5,0.86,Kigali
2025-07-24 06:00:00,71,24.7,20.5,51,853.7,1.47,Kigali
2025-07-24 07:00:00,71,15.8,22.5,46,854.8,2.48,Kigali
2025-07-24 08:00:00,71,13.2,24.1,40,855.2,2.6,Kigali
2025-07-24 09:00:00,71,11.7,25.6,35,854.9,2.7,Kigali
2025-07-24 10:00:00,71,10.4,27.0,31,854.2,2.58,Kigali
2025-07-24 11:00:00,71,10.0,27.3,30,853.2,2.9,Kigali
2025-07-24 12:00:00,71,24.5,27.1,30,852.0,3.01,Kigali
2025-07-24 13:00:00,72,24.5,27.8,28,851.9,1.71,Kigali
2025-07-24 14:00:00,72,23.6,27.9,27,851.3,2.61,Kigali
2025-07-24 15:00:00,73,22.8,26.8,30,851.1,3.48,Kigali
2025-07-24 16:00:00,74,23.5,25.4,32,850.8,2.18,Kigali
2025-07-24 17:00:00,74,29.2,24.3,37,850.7,0.4,Kigali
2025-07-24 18:00:00,75,35.7,23.6,37,850.8,0.68,Kigali
2025-07-24 19:00:00,76,42.8,22.1,43,850.9,1.2,Kigali
2025-07-24 20:00:00,78,50.5,20.8,50,850.7,1.03,Kigali
2025-07-24 21:00:00,79,55.2,20.1,55,850.8,0.86,Kigali
2025-07-24 22:00:00,82,54.7,19.6,56,850.5,0.61,Kigali
2025-07-24 23:00:00,84,52.9,18.4,61,849.9,1.52,Kigali
2025-07-25 00:00:00,86,43.4,17.5,66,849.5,1.82,Kigali
2025-07-25 01:00:00,88,43.3,17.5,58,848.9,1.06,Kigali
2025-07-25 02:00:00,89,42.7,16.6,61,848.8,1.19,Kigali
2025-07-25 03:00:00,91,41.4,16.1,63,848.9,1.55,Kigali
2025-07-25 04:00:00,92,40.2,15.8,64,849.1,1.39,Kigali
2025-07-25 05:00:00,93,42.8,17.1,59,850.4,0.91,Kigali
2025-07-25 06:00:00,94,34.7,21.1,46,853.4,0.18,Kigali
2025-07-25 07:00:00,94,24.3,23.2,39,854.4,2.21,Kigali
2025-07-25 08:00:00,95,19.1,24.8,35,854.9,3.38,Kigali
2025-07-25 09:00:00,96,16.1,26.2,31,854.8,3.69,Kigali
2025-07-25 10:00:00,96,14.7,27.4,28,854.3,3.59,Kigali
2025-07-25 11:00:00,97,13.9,28.5,26,853.4,3.43,Kigali
2025-07-25 12:00:00,97,21.4,28.5,25,852.0,3.64,Kigali
2025-07-25 13:00:00,97,20.0,27.1,28,851.5,3.76,Kigali
2025-07-25 14:00:00,96,19.1,27.2,27,850.9,2.86,Kigali
2025-07-25 15:00:00,96,18.7,27.5,26,850.8,2.77,Kigali
2025-07-25 16:00:00,95,19.7,26.3,29,850.7,3.72,Kigali
2025-07-25 17:00:00,95,24.4,25.6,30,851.1,2.52,Kigali
2025-07-25 18:00:00,95,31.7,24.1,34,851.5,2.04,Kigali
2025-07-25 19:00:00,94,36.7,22.8,37,851.6,1.3,Kigali
2025-07-25 20:00:00,94,39.1,21.9,41,851.5,0.35,Kigali
2025-07-25 21:00:00,93,38.5,21.1,43,851.4,0.29,Kigali
2025-07-25 22:00:00,91,35.6,20.3,46,851.2,0.0,Kigali
2025-07-25 23:00:00,90,34.5,19.8,46,850.6,1.1,Kigali
2025-07-26 00:00:00,88,27.1,17.9,53,849.5,1.52,Kigali
2025-07-26 01:00:00,86,28.4,18.4,51,850.0,1.03,Kigali
2025-07-26 02:00:00,85,29.7,17.4,55,849.2,1.41,Kigali
2025-07-26 03:00:00,84,31.4,16.8,57,849.3,1.54,Kigali
2025-07-26 04:00:00,83,33.8,16.5,58,849.7,1.23,Kigali
2025-07-26 05:00:00,83,39.2,17.4,55,851.1,1.25,Kigali
2025-07-26 06:00:00,82,32.8,21.7,42,854.1,0.45,Kigali
2025-07-26 07:00:00,82,20.8,23.9,35,855.4,2.44,Kigali
2025-07-26 08:00:00,82,17.1,24.8,33,855.7,3.33,Kigali
2025-07-26 09:00:00,82,15.0,25.9,32,855.7,3.47,Kigali
2025-07-26 10:00:00,81,13.9,27.0,29,855.2,3.22,Kigali
2025-07-26 11:00:00,81,13.3,27.7,27,854.3,2.8,Kigali
2025-07-26 12:00:00,81,17.9,28.5,25,853.4,2.91,Kigali
2025-07-26 13:00:00,81,17.2,28.0,26,853.1,2.8,Kigali
2025-07-26 14:00:00,81,16.8,27.7,26,852.4,2.66,Kigali
2025-07-26 15:00:00,81,16.9,27.3,26,852.1,2.7,Kigali
2025-07-26 16:00:00,80,17.9,25.9,28,851.6,2.69,Kigali
2025-07-26 17:00:00,80,21.4,24.4,31,851.3,1.41,Kigali
2025-07-26 18:00:00,80,26.5,23.4,34,851.7,1.19,Kigali
2025-07-26 19:00:00,80,31.0,22.6,36,852.3,1.22,Kigali
2025-07-26 20:00:00,79,32.9,21.4,40,852.7,0.91,Kigali
2025-07-26 21:00:00,79,31.0,20.6,43,852.5,0.54,Kigali
2025-07-26 22:00:00,78,26.9,19.5,47,852.0,0.56,Kigali
2025-07-26 23:00:00,77,25.0,18.7,49,851.3,1.31,Kigali
2025-07-27 00:00:00,76,26.4,17.5,53,850.4,1.63,Kigali
2025-07-27 01:00:00,76,26.6,16.7,57,850.0,1.57,Kigali
2025-07-27 02:00:00,76,27.5,16.0,59,849.9,1.46,Kigali
2025-07-27 03:00:00,76,28.8,15.8,60,850.0,1.46,Kigali
2025-07-27 04:00:00,76,30.4,15.5,61,850.4,1.46,Kigali
2025-07-27 05:00:00,75,36.3,16.4,58,851.2,1.6,Kigali
2025-07-27 06:00:00,75,36.8,20.8,44,854.5,0.78,Kigali
2025-07-27 07:00:00,75,20.1,23.0,37,856.0,1.89,Kigali
2025-07-27 08:00:00,75,18.7,24.5,31,856.4,3.26,Kigali
2025-07-27 09:00:00,75,17.2,25.9,29,856.4,3.18,Kigali
2025-07-27 10:00:00,76,15.8,27.2,26,855.8,2.67,Kigali
2025-07-27 11:00:00,76,14.3,28.2,23,854.8,2.68,Kigali
2025-07-27 12:00:00,76,8.0,28.9,21,853.7,2.69,Kigali
2025-07-27 13:00:00,75,7.3,28.8,21,853.3,2.65,Kigali
2025-07-27 14:00:00,74,6.9,28.4,22,852.8,2.69,Kigali
2025-07-27 15:00:00,73,6.8,27.7,23,852.7,2.41,Kigali
2025-07-27 16:00:00,72,8.5,26.4,25,852.4,1.9,Kigali
2025-07-27 17:00:00,72,12.2,25.1,27,852.1,1.98,Kigali
2025-07-27 18:00:00,71,17.4,23.7,31,852.0,0.85,Kigali
2025-07-27 19:00:00,70,22.1,22.7,32,852.8,1.24,Kigali
2025-07-27 20:00:00,69,23.7,21.8,38,853.2,1.66,Kigali
2025-07-27 21:00:00,68,23.2,20.6,47,853.0,0.11,Kigali
2025-07-27 22:00:00,68,21.7,19.3,47,852.4,0.63,Kigali
2025-07-27 23:00:00,67,21.7,17.9,52,851.2,1.12,Kigali
2025-07-28 00:00:00,67,26.7,16.2,59,850.1,1.68,Kigali
2025-07-28 01:00:00,67,26.9,16.2,57,849.9,1.84,Kigali
2025-07-28 02:00:00,67,25.8,15.3,62,850.0,1.96,Kigali
2025-07-28 03:00:00,67,25.0,14.9,63,850.1,1.8,Kigali
2025-07-28 04:00:00,66,25.4,14.8,63,850.8,0.96,Kigali
2025-07-28 05:00:00,66,29.6,16.0,59,851.9,0.98,Kigali
2025-07-28 06:00:00,65,24.2,20.2,45,855.3,0.61,Kigali
2025-07-28 07:00:00,64,16.1,22.3,39,856.5,2.95,Kigali
2025-07-28 08:00:00,64,12.1,23.9,35,856.9,3.51,Kigali
2025-07-28 09:00:00,63,9.9,25.5,30,856.7,3.34,Kigali
2025-07-28 10:00:00,63,9.0,26.8,27,856.1,2.93,Kigali
2025-07-28 11:00:00,62,8.7,27.6,25,855.1,2.96,Kigali
2025-07-28 12:00:00,62,7.0,28.1,24,854.3,2.88,Kigali
2025-07-28 13:00:00,62,7.1,28.0,24,853.8,2.06,Kigali
2025-07-28 14:00:00,61,7.3,27.7,24,853.3,2.87,Kigali
2025-07-28 15:00:00,62,7.7,26.4,26,852.9,3.79,Kigali
2025-07-28 16:00:00,62,9.7,24.9,28,852.4,2.93,Kigali
2025-07-28 17:00:00,62,13.4,23.9,30,851.8,1.15,Kigali
2025-07-28 18:00:00,62,16.5,22.7,34,852.1,0.28,Kigali
2025-07-28 19:00:00,62,19.8,21.8,37,852.8,0.4,Kigali
2025-07-28 20:00:00,62,21.8,21.0,38,853.4,1.14,Kigali
2025-07-28 21:00:00,61,21.3,20.0,43,853.3,0.89,Kigali
2025-07-28 22:00:00,61,19.4,19.0,45,852.7,0.76,Kigali
2025-07-28 23:00:00,61,18.3,18.2,47,852.0,0.6,Kigali
2025-07-29 00:00:00,61,17.9,17.6,49,851.8,0.96,Kigali
2025-07-29 01:00:00,60,17.4,17.1,52,851.1,0.72,Kigali
2025-07-29 02:00:00,59,17.6,16.7,53,851.4,0.74,Kigali
2025-07-29 03:00:00,58,18.5,16.1,55,851.4,0.75,Kigali
2025-07-29 04:00:00,58,19.5,15.7,57,852.2,0.81,Kigali
2025-07-29 05:00:00,57,21.1,17.3,51,853.8,1.46,Kigali
2025-07-29 06:00:00,56,17.1,19.3,45,855.7,2.57,Kigali
2025-07-29 07:00:00,56,14.1,20.7,40,856.6,3.48,Kigali
2025-07-29 08:00:00,56,12.7,22.2,35,857.1,3.76,Kigali
2025-07-29 09:00:00,56,11.7,23.6,33,857.0,3.81,Kigali
2025-07-29 10:00:00,56,11.2,24.9,30,856.4,3.52,Kigali
2025-07-29 11:00:00,56,11.2,26.1,27,855.4,3.31,Kigali
2025-07-29 12:00:00,56,8.9,26.7,26,854.4,3.17,Kigali
2025-07-29 13:00:00,56,8.8,27.0,26,853.3,3.0,Kigali
2025-07-29 14:00:00,57,8.7,26.9,26,852.9,3.0,Kigali
2025-07-29 15:00:00,57,8.6,26.1,26,852.7,2.97,Kigali
2025-07-29 16:00:00,57,9.7,24.9,28,852.4,1.88,Kigali
2025-07-29 17:00:00,57,14.1,23.6,33,852.4,0.56,Kigali
2025-07-29 18:00:00,57,18.2,22.7,33,852.6,1.1,Kigali
2025-07-29 19:00:00,57,20.8,22.0,35,853.3,2.11,Kigali
2025-07-29 20:00:00,57,21.1,20.5,39,853.6,1.35,Kigali
2025-07-29 21:00:00,57,20.0,19.3,42,853.4,0.93,Kigali
2025-07-29 22:00:00,57,17.9,18.7,44,852.9,0.8,Kigali
2025-07-29 23:00:00,57,16.8,17.9,46,852.3,0.93,Kigali
2025-07-30 00:00:00,57,16.1,17.2,48,851.8,0.81,Kigali
2025-07-30 01:00:00,57,16.0,16.8,48,851.5,0.87,Kigali
2025-07-30 02:00:00,56,16.5,16.1,50,851.5,0.38,Kigali
2025-07-30 03:00:00,56,17.5,15.7,51,851.8,0.47,Kigali
2025-07-30 04:00:00,56,18.7,15.0,53,852.2,0.69,Kigali
2025-07-30 05:00:00,56,21.7,16.2,49,853.5,1.34,Kigali
2025-07-30 06:00:00,56,14.5,19.2,39,855.8,1.28,Kigali
2025-07-30 07:00:00,56,11.0,20.7,34,856.5,2.56,Kigali
2025-07-30 08:00:00,56,10.1,22.5,31,857.1,2.73,Kigali
2025-07-30 09:00:00,55,9.3,24.0,29,856.9,3.17,Kigali
2025-07-30 10:00:00,55,8.6,25.2,27,856.3,3.21,Kigali
2025-07-30 11:00:00,55,8.4,26.2,26,855.4,2.98,Kigali
2025-07-30 12:00:00,55,5.4,26.9,25,854.7,3.05,Kigali
2025-07-30 13:00:00,54,5.1,26.7,26,854.4,3.13,Kigali
2025-07-30 14:00:00,54,5.2,26.4,26,854.0,3.08,Kigali
2025-07-30 15:00:00,54,5.6,25.7,27,853.7,2.93,Kigali
2025-07-30 16:00:00,54,7.3,24.5,29,853.4,2.33,Kigali
2025-07-30 17:00:00,53,12.6,23.7,31,853.1,1.46,Kigali
2025-07-30 18:00:00,53,17.9,22.9,33,853.2,1.57,Kigali
2025-07-30 19:00:00,53,21.9,22.0,35,853.7,1.98,Kigali
2025-07-30 20:00:00,53,25.1,20.5,40,853.6,1.2,Kigali
2025-07-30 21:00:00,54,26.5,19.3,45,853.7,0.5,Kigali
2025-07-30 22:00:00,54,25.7,18.3,47,853.0,0.25,Kigali
2025-07-30 23:00:00,55,26.0,17.6,48,852.4,1.29,Kigali
2025-07-31 00:00:00,56,17.0,16.3,52,851.5,1.38,Kigali
2025-07-31 01:00:00,56,16.8,16.0,54,851.1,1.1,Kigali
2025-07-31 02:00:00,56,17.2,15.3,56,850.8,1.08,Kigali
2025-07-31 03:00:00,56,18.5,14.7,58,851.0,1.46,Kigali
2025-07-31 04:00:00,56,21.0,14.4,59,851.5,1.38,Kigali
2025-07-31 05:00:00,56,28.5,15.6,55,852.8,1.59,Kigali
2025-07-31 06:00:00,57,17.6,19.9,42,855.5,0.75,Kigali
2025-07-31 07:00:00,57,9.1,22.0,34,856.7,2.69,Kigali
2025-07-31 08:00:00,57,7.2,23.1,32,857.0,3.12,Kigali
2025-07-31 09:00:00,57,6.3,24.6,30,856.8,2.61,Kigali
2025-07-31 10:00:00,56,5.9,26.1,27,856.2,2.5,Kigali
2025-07-31 11:00:00,56,5.8,27.3,23,855.3,2.26,Kigali
2025-07-31 12:00:00,56,3.8,28.0,22,854.5,2.34,Kigali
